Test Virus,Reference Virus,Titre
A/Bretagne/2836/2016,A/Netherlands/525/2014,<40
A/Norway/4238/2016,A/Netherlands/525/2014,<40
A/Norway/4256/2016,A/Netherlands/525/2014,<40
A/Bretagne/2845/2016,A/Netherlands/525/2014,<40
A/Norway/4297/2016,A/Netherlands/525/2014,<40
A/Norway/4395/2016,A/Netherlands/525/2014,<40
A/Norway/4497/2016,A/Netherlands/525/2014,<40
A/Valladolid/290/2016,A/Netherlands/525/2014,40
A/Texas/50/2012,A/Hong Kong/146/2013,640
A/Samara/73/2013,A/Hong Kong/146/2013,640
A/Stockholm/6/2014,A/Hong Kong/146/2013,80
A/Stockholm/6/2014,A/Hong Kong/146/2013,80
A/Switzerland/9715293/2013,A/Hong Kong/146/2013,80
A/Switzerland/9715293/2013,A/Hong Kong/146/2013,80
A/Netherlands/525/2014,A/Hong Kong/146/2013,160
A/Hong Kong/146/2013,A/Hong Kong/146/2013,1280
A/Hong Kong/5738/2014,A/Hong Kong/146/2013,80
A/Hong Kong/4801/2014,A/Hong Kong/146/2013,80
A/Hong Kong/4801/2014,A/Hong Kong/146/2013,<40
A/Georgia/532/2015,A/Hong Kong/146/2013,160
A/Fiji/60/2016,A/Hong Kong/146/2013,<40
A/Alaska/232/2015,A/Hong Kong/146/2013,40
A/Sri Lanka/61/2015,A/Hong Kong/146/2013,<40
A/Nagano-C/21/2016,A/Hong Kong/146/2013,40
A/Newcastle/30/2016,A/Hong Kong/146/2013,80
A/Yokohama/120/2016,A/Hong Kong/146/2013,80
A/Sydney/142/2016,A/Hong Kong/146/2013,40
A/Sydney/142/2016,A/Hong Kong/146/2013,80
A/South Australia/54/2016,A/Hong Kong/146/2013,40
A/South Auckland/23/2016,A/Hong Kong/146/2013,80
A/England/962/2016,A/Hong Kong/146/2013,40
A/England/64520167/2016,A/Hong Kong/146/2013,40
A/England/64580215/2016,A/Hong Kong/146/2013,40
A/Norway/4849/2016,A/Hong Kong/146/2013,40
A/Saudi Arabia/192840/2016,A/Hong Kong/146/2013,80
A/Saudi Arabia/192838/2016,A/Hong Kong/146/2013,40
A/Bretagne/2836/2016,A/Hong Kong/146/2013,40
A/Norway/4238/2016,A/Hong Kong/146/2013,<40
A/Norway/4256/2016,A/Hong Kong/146/2013,80
A/Bretagne/2845/2016,A/Hong Kong/146/2013,40
A/Norway/4297/2016,A/Hong Kong/146/2013,80
A/Norway/4395/2016,A/Hong Kong/146/2013,80
A/Norway/4497/2016,A/Hong Kong/146/2013,80
A/Valladolid/290/2016,A/Hong Kong/146/2013,40
A/Texas/50/2012,A/Hong Kong/5738/2014,320
A/Samara/73/2013,A/Hong Kong/5738/2014,320
A/Stockholm/6/2014,A/Hong Kong/5738/2014,160
A/Stockholm/6/2014,A/Hong Kong/5738/2014,160
A/Switzerland/9715293/2013,A/Hong Kong/5738/2014,160
A/Switzerland/9715293/2013,A/Hong Kong/5738/2014,320
A/Netherlands/525/2014,A/Hong Kong/5738/2014,160
A/Hong Kong/146/2013,A/Hong Kong/5738/2014,320
A/Hong Kong/5738/2014,A/Hong Kong/5738/2014,160
A/Hong Kong/4801/2014,A/Hong Kong/5738/2014,160
A/Hong Kong/4801/2014,A/Hong Kong/5738/2014,320
A/Georgia/532/2015,A/Hong Kong/5738/2014,320
A/Fiji/60/2016,A/Hong Kong/5738/2014,80
A/Alaska/232/2015,A/Hong Kong/5738/2014,160
A/Sri Lanka/61/2015,A/Hong Kong/5738/2014,160
A/Nagano-C/21/2016,A/Hong Kong/5738/2014,80
A/Newcastle/30/2016,A/Hong Kong/5738/2014,160
A/Yokohama/120/2016,A/Hong Kong/5738/2014,160
A/Sydney/142/2016,A/Hong Kong/5738/2014,80
A/Sydney/142/2016,A/Hong Kong/5738/2014,160
A/South Australia/54/2016,A/Hong Kong/5738/2014,80
A/South Auckland/23/2016,A/Hong Kong/5738/2014,160
A/England/962/2016,A/Hong Kong/5738/2014,80
A/England/64520167/2016,A/Hong Kong/5738/2014,80
A/England/64580215/2016,A/Hong Kong/5738/2014,80
A/Norway/4849/2016,A/Hong Kong/5738/2014,80
A/Saudi Arabia/192840/2016,A/Hong Kong/5738/2014,320
A/Saudi Arabia/192838/2016,A/Hong Kong/5738/2014,80
A/Bretagne/2836/2016,A/Hong Kong/5738/2014,80
A/Norway/4238/2016,A/Hong Kong/5738/2014,80
A/Norway/4256/2016,A/Hong Kong/5738/2014,80
A/Bretagne/2845/2016,A/Hong Kong/5738/2014,80
A/Norway/4297/2016,A/Hong Kong/5738/2014,80
A/Norway/4395/2016,A/Hong Kong/5738/2014,160
A/Norway/4497/2016,A/Hong Kong/5738/2014,80
A/Valladolid/290/2016,A/Hong Kong/5738/2014,80
A/Texas/50/2012,A/Hong Kong/4801/2014,640
A/Samara/73/2013,A/Hong Kong/4801/2014,1280
A/Stockholm/6/2014,A/Hong Kong/4801/2014,320
A/Stockholm/6/2014,A/Hong Kong/4801/2014,640
A/Switzerland/9715293/2013,A/Hong Kong/4801/2014,160
A/Switzerland/9715293/2013,A/Hong Kong/4801/2014,320
A/Netherlands/525/2014,A/Hong Kong/4801/2014,320
A/Hong Kong/146/2013,A/Hong Kong/4801/2014,640
A/Hong Kong/5738/2014,A/Hong Kong/4801/2014,320
A/Hong Kong/4801/2014,A/Hong Kong/4801/2014,640
A/Hong Kong/4801/2014,A/Hong Kong/4801/2014,640
A/Georgia/532/2015,A/Hong Kong/4801/2014,640
A/Fiji/60/2016,A/Hong Kong/4801/2014,320
A/Alaska/232/2015,A/Hong Kong/4801/2014,160
A/Sri Lanka/61/2015,A/Hong Kong/4801/2014,640
A/Nagano-C/21/2016,A/Hong Kong/4801/2014,320
A/Newcastle/30/2016,A/Hong Kong/4801/2014,320
A/Yokohama/120/2016,A/Hong Kong/4801/2014,320
A/Sydney/142/2016,A/Hong Kong/4801/2014,160
A/Sydney/142/2016,A/Hong Kong/4801/2014,160
A/South Australia/54/2016,A/Hong Kong/4801/2014,160
A/South Auckland/23/2016,A/Hong Kong/4801/2014,160
A/England/962/2016,A/Hong Kong/4801/2014,160
A/England/64520167/2016,A/Hong Kong/4801/2014,160
A/England/64580215/2016,A/Hong Kong/4801/2014,160
A/Norway/4849/2016,A/Hong Kong/4801/2014,160
A/Saudi Arabia/192840/2016,A/Hong Kong/4801/2014,320
A/Saudi Arabia/192838/2016,A/Hong Kong/4801/2014,160
A/Bretagne/2836/2016,A/Hong Kong/4801/2014,160
A/Norway/4238/2016,A/Hong Kong/4801/2014,160
A/Norway/4256/2016,A/Hong Kong/4801/2014,160
A/Bretagne/2845/2016,A/Hong Kong/4801/2014,160
A/Norway/4297/2016,A/Hong Kong/4801/2014,160
A/Norway/4395/2016,A/Hong Kong/4801/2014,160
A/Norway/4497/2016,A/Hong Kong/4801/2014,160
A/Valladolid/290/2016,A/Hong Kong/4801/2014,160
A/Texas/50/2012,A/Hong Kong/4801/2014,80
A/Samara/73/2013,A/Hong Kong/4801/2014,320
A/Stockholm/6/2014,A/Hong Kong/4801/2014,80
A/Stockholm/6/2014,A/Hong Kong/4801/2014,40
A/Switzerland/9715293/2013,A/Hong Kong/4801/2014,80
A/Switzerland/9715293/2013,A/Hong Kong/4801/2014,80
A/Netherlands/525/2014,A/Hong Kong/4801/2014,80
A/Hong Kong/146/2013,A/Hong Kong/4801/2014,160
A/Hong Kong/5738/2014,A/Hong Kong/4801/2014,160
A/Hong Kong/4801/2014,A/Hong Kong/4801/2014,160
A/Hong Kong/4801/2014,A/Hong Kong/4801/2014,160
A/Georgia/532/2015,A/Hong Kong/4801/2014,160
A/Fiji/60/2016,A/Hong Kong/4801/2014,40
A/Alaska/232/2015,A/Hong Kong/4801/2014,80
A/Sri Lanka/61/2015,A/Hong Kong/4801/2014,80
A/Nagano-C/21/2016,A/Hong Kong/4801/2014,80
A/Newcastle/30/2016,A/Hong Kong/4801/2014,80
A/Yokohama/120/2016,A/Hong Kong/4801/2014,80
A/Sydney/142/2016,A/Hong Kong/4801/2014,40
A/Sydney/142/2016,A/Hong Kong/4801/2014,160
A/South Australia/54/2016,A/Hong Kong/4801/2014,40
A/South Auckland/23/2016,A/Hong Kong/4801/2014,80
A/England/962/2016,A/Hong Kong/4801/2014,80
A/England/64520167/2016,A/Hong Kong/4801/2014,40
A/England/64580215/2016,A/Hong Kong/4801/2014,40
A/Norway/4849/2016,A/Hong Kong/4801/2014,40
A/Saudi Arabia/192840/2016,A/Hong Kong/4801/2014,80
A/Saudi Arabia/192838/2016,A/Hong Kong/4801/2014,80
A/Bretagne/2836/2016,A/Hong Kong/4801/2014,80
A/Norway/4238/2016,A/Hong Kong/4801/2014,80
A/Norway/4256/2016,A/Hong Kong/4801/2014,80
A/Bretagne/2845/2016,A/Hong Kong/4801/2014,40
A/Norway/4297/2016,A/Hong Kong/4801/2014,80
A/Norway/4395/2016,A/Hong Kong/4801/2014,160
A/Norway/4497/2016,A/Hong Kong/4801/2014,80
A/Valladolid/290/2016,A/Hong Kong/4801/2014,40
A/Texas/50/2012,A/Georgia/532/2015,320
A/Samara/73/2013,A/Georgia/532/2015,640
A/Stockholm/6/2014,A/Georgia/532/2015,160
A/Stockholm/6/2014,A/Georgia/532/2015,80
A/Switzerland/9715293/2013,A/Georgia/532/2015,160
A/Switzerland/9715293/2013,A/Georgia/532/2015,320
A/Netherlands/525/2014,A/Georgia/532/2015,320
A/Hong Kong/146/2013,A/Georgia/532/2015,640
A/Hong Kong/5738/2014,A/Georgia/532/2015,320
A/Hong Kong/4801/2014,A/Georgia/532/2015,160
A/Hong Kong/4801/2014,A/Georgia/532/2015,640
A/Georgia/532/2015,A/Georgia/532/2015,1280
A/Fiji/60/2016,A/Georgia/532/2015,160
A/Alaska/232/2015,A/Georgia/532/2015,160
A/Sri Lanka/61/2015,A/Georgia/532/2015,160
A/Nagano-C/21/2016,A/Georgia/532/2015,80
A/Newcastle/30/2016,A/Georgia/532/2015,160
A/Yokohama/120/2016,A/Georgia/532/2015,160
A/Sydney/142/2016,A/Georgia/532/2015,80
A/Sydney/142/2016,A/Georgia/532/2015,160
A/South Australia/54/2016,A/Georgia/532/2015,80
A/South Auckland/23/2016,A/Georgia/532/2015,160
A/England/962/2016,A/Georgia/532/2015,80
A/England/64520167/2016,A/Georgia/532/2015,320
A/England/64580215/2016,A/Georgia/532/2015,40
A/Norway/4849/2016,A/Georgia/532/2015,80
A/Saudi Arabia/192840/2016,A/Georgia/532/2015,160
A/Saudi Arabia/192838/2016,A/Georgia/532/2015,80
A/Bretagne/2836/2016,A/Georgia/532/2015,80
A/Norway/4238/2016,A/Georgia/532/2015,40
A/Norway/4256/2016,A/Georgia/532/2015,80
A/Bretagne/2845/2016,A/Georgia/532/2015,80
A/Norway/4297/2016,A/Georgia/532/2015,80
A/Norway/4395/2016,A/Georgia/532/2015,80
A/Norway/4497/2016,A/Georgia/532/2015,80
A/Valladolid/290/2016,A/Georgia/532/2015,80
A/Texas/50/2012,A/Texas/50/2012,5120
A/Samara/73/2013,A/Texas/50/2012,1280
A/Stockholm/6/2014,A/Texas/50/2012,80
A/Stockholm/6/2014,A/Texas/50/2012,640
A/Switzerland/9715293/2013,A/Texas/50/2012,40
A/Switzerland/9715293/2013,A/Texas/50/2012,320
A/Netherlands/525/2014,A/Texas/50/2012,640
A/Hong Kong/146/2013,A/Texas/50/2012,2560
A/Hong Kong/5738/2014,A/Texas/50/2012,80
A/Hong Kong/4801/2014,A/Texas/50/2012,80
A/Hong Kong/4801/2014,A/Texas/50/2012,40
A/Georgia/532/2015,A/Texas/50/2012,160
A/Norway/4676/2016,A/Texas/50/2012,<40
A/Norway/4858/2016,A/Texas/50/2012,40
A/Lyon/CHU/23,A/Texas/50/2012,80
A/Alsace/3215/2016,A/Texas/50/2012,80
A/Texas/50/2012,A/Samara/73/2013,1280
A/Samara/73/2013,A/Samara/73/2013,640
A/Stockholm/6/2014,A/Samara/73/2013,40
A/Stockholm/6/2014,A/Samara/73/2013,160
A/Switzerland/9715293/2013,A/Samara/73/2013,40
A/Switzerland/9715293/2013,A/Samara/73/2013,160
A/Netherlands/525/2014,A/Samara/73/2013,320
A/Hong Kong/146/2013,A/Samara/73/2013,640
A/Hong Kong/5738/2014,A/Samara/73/2013,80
A/Hong Kong/4801/2014,A/Samara/73/2013,80
A/Hong Kong/4801/2014,A/Samara/73/2013,160
A/Georgia/532/2015,A/Samara/73/2013,80
A/Norway/4676/2016,A/Samara/73/2013,<40
A/Norway/4858/2016,A/Samara/73/2013,40
A/Lyon/CHU/23,A/Samara/73/2013,40
A/Alsace/3215/2016,A/Samara/73/2013,40
A/Texas/50/2012,A/Stockholm/6/2014,320
A/Samara/73/2013,A/Stockholm/6/2014,640
A/Stockholm/6/2014,A/Stockholm/6/2014,640
A/Stockholm/6/2014,A/Stockholm/6/2014,160
A/Switzerland/9715293/2013,A/Stockholm/6/2014,320
A/Switzerland/9715293/2013,A/Stockholm/6/2014,160
A/Netherlands/525/2014,A/Stockholm/6/2014,320
A/Hong Kong/146/2013,A/Stockholm/6/2014,80
A/Hong Kong/5738/2014,A/Stockholm/6/2014,320
A/Hong Kong/4801/2014,A/Stockholm/6/2014,320
A/Hong Kong/4801/2014,A/Stockholm/6/2014,80
A/Georgia/532/2015,A/Stockholm/6/2014,320
A/Norway/4676/2016,A/Stockholm/6/2014,80
A/Norway/4858/2016,A/Stockholm/6/2014,160
A/Lyon/CHU/23,A/Stockholm/6/2014,160
A/Alsace/3215/2016,A/Stockholm/6/2014,160
A/Texas/50/2012,A/Stockholm/6/2014,1280
A/Samara/73/2013,A/Stockholm/6/2014,640
A/Stockholm/6/2014,A/Stockholm/6/2014,160
A/Stockholm/6/2014,A/Stockholm/6/2014,320
A/Switzerland/9715293/2013,A/Stockholm/6/2014,160
A/Switzerland/9715293/2013,A/Stockholm/6/2014,320
A/Netherlands/525/2014,A/Stockholm/6/2014,320
A/Hong Kong/146/2013,A/Stockholm/6/2014,640
A/Hong Kong/5738/2014,A/Stockholm/6/2014,80
A/Hong Kong/4801/2014,A/Stockholm/6/2014,160
